title,author,language,avg_ratings,ratings_count,reviews_count,publisher,publish_year,num_pages,page_format,genres,link
Half-Blood,Jennifer L. Armentrout,English,4.11,98461,7435,Spencer Hill Press,2011.0,281.0,Paperback,"['Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Mythology', 'Paranormal Romance', 'Urban Fantasy', 'Supernatural', 'Greek Mythology', 'Young Adult Fantasy']",https://www.goodreads.com/book/show/9680718-half-blood
Memory Man,David Baldacci,English,4.1,130693,7607,Grand Central Publishing,2015.0,416.0,Hardcover,"['Mystery', 'Fiction', 'Thriller', 'Crime', 'Mystery Thriller', 'Audiobook', 'Suspense', 'Detective', 'Adult', 'Adult Fiction']",https://www.goodreads.com/book/show/23153154-memory-man
Métaphysique des tubes,Amélie Nothomb,French,3.92,13924,968,Le Livre de Poche,2004.0,156.0,Mass Market Paperback,"['Fiction', 'France', 'Contemporary', 'Japan', 'Roman', 'Novels', 'Belgium', 'French Literature', 'Literature', 'Belgian']",https://www.goodreads.com/book/show/75519.M_taphysique_des_tubes
Fracture Me,Tahereh Mafi,English,3.41,110936,11919,HarperCollins,2013.0,72.0,ebook,"['Dystopia', 'Fantasy', 'Young Adult', 'Romance', 'Novella', 'Science Fiction', 'Short Stories', 'Fiction', 'Paranormal', 'Young Adult Fantasy']",https://www.goodreads.com/book/show/17331518-fracture-me
Carpe Jugulum,Terry Pratchett,English,4.16,60273,1686,Harper Voyager,1999.0,296.0,Hardcover,"['Fantasy', 'Fiction', 'Humor', 'Vampires', 'Comedy', 'Science Fiction Fantasy', 'Witches', 'Audiobook', 'Magic', 'Comic Fantasy']",https://www.goodreads.com/book/show/34541.Carpe_Jugulum
The Tales of Beedle the Bard,J.K. Rowling,English,4.05,470897,17760,Bloomsbury,2008.0,105.0,Hardcover,"['Fantasy', 'Fiction', 'Young Adult', 'Short Stories', 'Childrens', 'Magic', 'Middle Grade', 'Fairy Tales', 'Audiobook', 'Science Fiction Fantasy']",https://www.goodreads.com/book/show/3950967-the-tales-of-beedle-the-bard
The Burning Times,Jeanne Kalogridis,English,3.6,1330,124,Scribner,2002.0,400.0,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Witches', 'Paranormal', 'Medieval', 'France', 'Romance', 'Historical Fantasy']",https://www.goodreads.com/book/show/1038645.The_Burning_Times
مثنوی معنوی,Rumi,Persian,4.45,3980,214,نغمه,2016.0,1145.0,Hardcover,"['Poetry', 'Philosophy', 'Literature', 'Religion', 'Classics', 'Islam', 'Spirituality', 'Mysticism', 'Nonfiction', 'Unfinished']",https://www.goodreads.com/book/show/814318._
The Charterhouse of Parma,Stendhal,English,3.8,17250,815,Modern Library,2000.0,532.0,Paperback,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', '19th Century', 'Historical Fiction', 'Novels', 'Italy', 'Romance']",https://www.goodreads.com/book/show/14680.The_Charterhouse_of_Parma
My Fair Godmother,Janette Rallison,English,3.93,12706,1540,Walker Childrens,2009.0,320.0,Hardcover,"['Fantasy', 'Young Adult', 'Romance', 'Fairy Tales', 'Magic', 'Time Travel', 'Fiction', 'Chick Lit', 'Humor', 'Adventure']",https://www.goodreads.com/book/show/4346365-my-fair-godmother
Remarkable Creatures,Tracy Chevalier,English,3.87,49272,5249,HarperCollins Publishers Ltd ,2009.0,352.0,Hardcover,"['Historical Fiction', 'Fiction', 'Historical', 'British Literature', '19th Century', 'Audiobook', 'Adult Fiction', 'Book Club', 'Adult', 'Womens']",https://www.goodreads.com/book/show/6457081-remarkable-creatures
Kingdom of the Cursed,Kerri Maniscalco,English,4.19,115118,13918,Hodder & Stoughton,2021.0,437.0,Hardcover,"['Fantasy', 'Romance', 'Young Adult', 'New Adult', 'Fantasy Romance', 'Witches', 'Paranormal', 'Magic', 'Fiction', 'Young Adult Fantasy']",https://www.goodreads.com/book/show/52772417-kingdom-of-the-cursed
Dominic,L.A. Casey,English,3.99,27022,2135,L.A. Casey,2014.0,343.0,Kindle Edition,"['Romance', 'New Adult', 'Contemporary', 'High School', 'Fighters', 'Contemporary Romance', 'Sports', 'Young Adult', 'Humor', 'Erotica']",https://www.goodreads.com/book/show/21473305-dominic
1/4 جرام,Essam Youssef,Arabic,4.01,19207,2094,الدار المصرية اللبنانية,2008.0,635.0,Paperback,"['Novels', 'Fiction', 'Literature', 'Drama', 'Egypt', 'Unfinished', 'Suspense', 'Young Adult']",https://www.goodreads.com/book/show/3692091-1-4
طبائع الاستبداد ومصارع الاستعباد,Abd al-Rahman al-Kawakibi,Arabic,4.19,9893,1694,منشورات الجمل,2006.0,157.0,Paperback,"['Politics', 'Nonfiction', 'Philosophy', 'Sociology', 'History', 'Religion', 'Islam', 'Social Science', 'Unfinished', 'Classics']",https://www.goodreads.com/book/show/2312458._
Kushiel's Mercy,Jacqueline Carey,English,4.33,17319,574,Grand Central Publishing,2008.0,653.0,Hardcover,"['Fantasy', 'Romance', 'Fiction', 'Epic Fantasy', 'Science Fiction Fantasy', 'High Fantasy', 'Erotica', 'Adult', 'Fantasy Romance', 'Epic']",https://www.goodreads.com/book/show/2152871.Kushiel_s_Mercy
BOAT SHOES – SOLILOQUY OF A USELESS EATER: Book Two,Daire Feeney,English,4.69,13,3,Edgartown Colonial Publishing,2017.0,327.0,Kindle Edition,"['Religion', 'Catholic', 'Reference', 'Theology', 'Christian', 'Nonfiction', 'Faith', 'Christianity', 'Scripture', 'Philosophy']",https://www.goodreads.com/book/show/36518151-boat-shoes-soliloquy-of-a-useless-eater
Absent in the Spring,Mary Westmacott,English,4.16,13793,586,HarperCollins,1997.0,190.0,Paperback,"['Fiction', 'Mystery', 'Romance', 'Classics', 'British Literature', 'Drama', 'Crime', 'Historical Fiction', 'Audiobook', 'Novels']",https://www.goodreads.com/book/show/140345.Absent_in_the_Spring
A Bear Called Paddington,Michael Bond,English,4.23,80848,1866,HarperCollins Children's Books,2003.0,159.0,Paperback,"['Childrens', 'Classics', 'Fiction', 'Animals', 'Fantasy', 'Picture Books', 'Audiobook', 'Middle Grade', 'Chapter Books', 'British Literature']",https://www.goodreads.com/book/show/160629.A_Bear_Called_Paddington
The Shadow Rising,Robert Jordan,English,4.27,216739,6040,Tom Doherty Tor Fantasy,1993.0,1007.0,Mass Market Paperback,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Audiobook', 'Adventure', 'Epic', 'Magic', 'Adult']",https://www.goodreads.com/book/show/9539.The_Shadow_Rising
Heart of Darkness and The Secret Sharer,Joseph Conrad,English,3.51,17413,884,New Amer Library,1997.0,168.0,Paperback,"['Classics', 'Fiction', 'Literature', 'School', 'Africa', 'Historical Fiction', 'Novels', 'Read For School', 'High School', 'Classic Literature']",https://www.goodreads.com/book/show/616828.Heart_of_Darkness_and_The_Secret_Sharer
Gift from the Sea,Anne Morrow Lindbergh,English,4.15,48239,4802,Vintage,1978.0,130.0,Paperback,"['Nonfiction', 'Memoir', 'Classics', 'Spirituality', 'Essays', 'Inspirational', 'Self Help', 'Philosophy', 'Biography', 'Biography Memoir']",https://www.goodreads.com/book/show/77295.Gift_from_the_Sea
Freedom at Midnight,Larry Collins,English,4.32,9900,783,Vikas Publishing House,2001.0,629.0,Paperback,"['History', 'Nonfiction', 'India', 'Politics', 'Historical', 'Pakistan', 'Asia', 'Indian Literature', 'Biography', 'Classics']",https://www.goodreads.com/book/show/204123.Freedom_at_Midnight
Seven Years in Tibet,Heinrich Harrer,English,4.09,23263,1320,Tarcher,1997.0,330.0,Paperback,"['Nonfiction', 'Travel', 'History', 'Biography', 'Memoir', 'Adventure', 'Asia', 'Buddhism', 'China', 'Classics']",https://www.goodreads.com/book/show/270032.Seven_Years_in_Tibet
Calamity,Brandon Sanderson,English,4.18,76088,5719,Delacorte Press,2016.0,424.0,Hardcover,"['Fantasy', 'Young Adult', 'Science Fiction', 'Fiction', 'Dystopia', 'Urban Fantasy', 'Superheroes', 'Audiobook', 'Adventure', 'Post Apocalyptic']",https://www.goodreads.com/book/show/15704486-calamity
Shake Hands with the Devil,Roméo Dallaire,English,4.23,12308,770,Da Capo Press,2004.0,562.0,Paperback,"['Nonfiction', 'History', 'Africa', 'Politics', 'War', 'Biography', 'Memoir', 'Rwanda', 'Canada', 'Military Fiction']",https://www.goodreads.com/book/show/215758.Shake_Hands_with_the_Devil
All Fall Down,Ally Carter,English,3.86,27484,3435,Scholastic Press,2015.0,310.0,Hardcover,"['Young Adult', 'Mystery', 'Contemporary', 'Fiction', 'Thriller', 'Adventure', 'Realistic Fiction', 'Audiobook', 'Teen', 'Mystery Thriller']",https://www.goodreads.com/book/show/22571275-all-fall-down
The System of the World,Neal Stephenson,English,4.33,21714,733,William Morrow Paperbacks,2005.0,908.0,Paperback,"['Fiction', 'Historical Fiction', 'Science Fiction', 'Fantasy', 'Historical', 'Speculative Fiction', 'Science Fiction Fantasy', 'Literature', 'Alternate History', 'Adventure']",https://www.goodreads.com/book/show/116257.The_System_of_the_World
Dear Enemy,Jean Webster,English,3.93,10789,1437,IndyPublish,2006.0,350.0,Paperback,"['Classics', 'Fiction', 'Romance', 'Young Adult', 'Historical Fiction', 'Novels', 'Historical', 'Childrens', 'Humor', 'American']",https://www.goodreads.com/book/show/67243.Dear_Enemy
Confessions of a Mask,Yukio Mishima,English,3.95,26115,2151,Peter Owen,1998.0,224.0,Paperback,"['Fiction', 'Japan', 'Japanese Literature', 'Classics', 'LGBT', 'Queer', 'Novels', 'Literature', 'Asia', 'Asian Literature']",https://www.goodreads.com/book/show/62794.Confessions_of_a_Mask
Destined,Aprilynne Pike,English,4.17,23760,1748,HarperTeen,2012.0,307.0,Hardcover,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal', 'Fairies', 'Fae', 'Magic', 'Fiction', 'Urban Fantasy', 'Paranormal Romance']",https://www.goodreads.com/book/show/12846479-destined
Gabriel's Redemption,Sylvain Reynard,English,4.2,40331,3032,Berkley Trade,2013.0,477.0,Paperback,"['Romance', 'Contemporary Romance', 'Erotica', 'Contemporary', 'Adult', 'New Adult', 'Fiction', 'College', 'Erotic Romance', 'Chick Lit']",https://www.goodreads.com/book/show/16247792-gabriel-s-redemption
The City of Brass,S.A. Chakraborty,English,4.15,96751,14690,Harper Voyager,2017.0,532.0,Hardcover,"['Fantasy', 'Fiction', 'Historical Fiction', 'Young Adult', 'Adult', 'Historical', 'Magic', 'Mythology', 'Romance', 'Audiobook']",https://www.goodreads.com/book/show/32718027-the-city-of-brass
Undercover Princess,Connie Glynn,English,4.04,9127,1211,Penguin,2017.0,441.0,Kindle Edition,"['Fantasy', 'Young Adult', 'Middle Grade', 'Contemporary', 'Romance', 'Fiction', 'LGBT', 'Queer', 'Lesbian', 'Mystery']",https://www.goodreads.com/book/show/34042261-undercover-princess
Don't Let's Go to the Dogs Tonight: An African Childhood,Alexandra Fuller,English,3.96,54177,3615,Random House Trade Paperbacks,2003.0,315.0,Paperback,"['Memoir', 'Nonfiction', 'Africa', 'Biography', 'Biography Memoir', 'Autobiography', 'Travel', 'Zimbabwe', 'History', 'Book Club']",https://www.goodreads.com/book/show/24687.Don_t_Let_s_Go_to_the_Dogs_Tonight
Wideacre,Philippa Gregory,English,3.34,24801,2111,Washington Square Press,2003.0,688.0,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'Romance', 'British Literature', 'Historical Romance', 'Adult', '18th Century', 'Audiobook', 'Adult Fiction']",https://www.goodreads.com/book/show/16188.Wideacre
وعاظ السلاطين,علي الوردي Ali Al-Wardi,Arabic,4.01,9031,1387,دار كوفان للنشر,1995.0,272.0,,"['History', 'Sociology', 'Nonfiction', 'Philosophy', 'Politics', 'Religion', 'Psychology', 'Islam', 'Social Science', 'Unfinished']",https://www.goodreads.com/book/show/6286604
On the Island,Tracey Garvis Graves,English,4.11,82370,9716,Penguin,2012.0,328.0,Paperback,"['Romance', 'Contemporary', 'Contemporary Romance', 'Fiction', 'Chick Lit', 'New Adult', 'Adult', 'Survival', 'Adventure', 'Young Adult']",https://www.goodreads.com/book/show/15505346-on-the-island
The Guermantes Way,Marcel Proust,English,4.28,9306,849,Penguin Classics,2005.0,619.0,Paperback,"['Classics', 'Fiction', 'France', 'French Literature', 'Literature', 'Novels', '20th Century', 'Literary Fiction', 'Philosophy', 'Roman']",https://www.goodreads.com/book/show/18798.The_Guermantes_Way
An Author's Odyssey,Chris Colfer,English,4.44,35955,1945,"Little, Brown Books for Young Readers",2016.0,448.0,Hardcover,"['Fantasy', 'Middle Grade', 'Fiction', 'Young Adult', 'Magic', 'Childrens', 'Adventure', 'Fairy Tales', 'Retellings', 'Audiobook']",https://www.goodreads.com/book/show/23611997-an-author-s-odyssey
The Ten Thousand Doors of January,Alix E. Harrow,English,4.04,118090,18883,Redhook,2019.0,374.0,Hardcover,"['Fantasy', 'Fiction', 'Historical Fiction', 'Young Adult', 'Magical Realism', 'Audiobook', 'Historical', 'Books About Books', 'Adventure', 'Adult']",https://www.goodreads.com/book/show/43521657-the-ten-thousand-doors-of-january
All I Really Need to Know I Learned in Kindergarten,Robert Fulghum,English,4.0,23079,1088,Ballantine Books,2004.0,221.0,Paperback,"['Nonfiction', 'Humor', 'Self Help', 'Philosophy', 'Essays', 'Inspirational', 'Short Stories', 'Psychology', 'Memoir', 'Classics']",https://www.goodreads.com/book/show/34760.All_I_Really_Need_to_Know_I_Learned_in_Kindergarten
Seven Sons,Lili St. Germain,English,3.94,16597,1730,Lili Saint Germain Publishing,2014.0,109.0,ebook,"['Dark', 'Romance', 'Abuse', 'Adult', 'Contemporary', 'Contemporary Romance', 'Crime', 'Novella', 'Suspense', 'Erotica']",https://www.goodreads.com/book/show/18751827-seven-sons
Lord of the Silver Bow,David Gemmell,English,4.34,14303,681,Ballantine Books,2006.0,483.0,Paperback,"['Historical Fiction', 'Fantasy', 'Fiction', 'Historical', 'Mythology', 'War', 'Historical Fantasy', 'Greek Mythology', 'Adventure', 'Epic Fantasy']",https://www.goodreads.com/book/show/257149.Lord_of_the_Silver_Bow
Tales of Ordinary Madness,Charles Bukowski,English,3.88,26653,1098,City Lights Publishers,1984.0,238.0,Paperback,"['Fiction', 'Short Stories', 'Poetry', 'Classics', 'American', 'Literature', 'The United States Of America', 'Americana', 'Contemporary', 'Novels']",https://www.goodreads.com/book/show/38503.Tales_of_Ordinary_Madness
The Secret,Julie Garwood,English,4.25,50986,2296,Pocket Books,1992.0,379.0,Mass Market Paperback,"['Historical Romance', 'Romance', 'Historical', 'Historical Fiction', 'Medieval', 'Scotland', 'Adult', 'Fiction', 'Medieval Romance', 'Humor']",https://www.goodreads.com/book/show/107770.The_Secret
My Lesbian Experience With Loneliness,Kabi Nagata,English,4.1,21406,2691,Seven Seas,2017.0,143.0,Paperback,"['Manga', 'Graphic Novels', 'LGBT', 'Comics', 'Nonfiction', 'Queer', 'Memoir', 'Lesbian', 'Mental Health', 'Biography']",https://www.goodreads.com/book/show/33113683-my-lesbian-experience-with-loneliness
Q & A,Vikas Swarup,English,4.01,34398,3258,Scribner,2005.0,318.0,Paperback,"['Fiction', 'India', 'Contemporary', 'Asia', 'Novels', 'Romance', 'Drama', 'Audiobook', 'Adult Fiction', 'Indian Literature']",https://www.goodreads.com/book/show/288644.Q_A
Consequences,Aleatha Romig,English,3.92,41124,5830,Xlibris Corporation,2011.0,368.0,Hardcover,"['Dark', 'Romance', 'Abuse', 'Contemporary', 'Adult', 'Thriller', 'Erotica', 'Suspense', 'BDSM', 'Fiction']",https://www.goodreads.com/book/show/12368985-consequences
The Constitution of the United States of America,Founding Fathers,English,4.52,27019,679,Applewood Books,1970.0,30.0,Paperback,"['History', 'Nonfiction', 'Politics', 'Classics', 'Philosophy', 'Law', 'Reference', 'American History', 'Historical', 'Political Science']",https://www.goodreads.com/book/show/89959.The_Constitution_of_the_United_States_of_America
Barchester Towers,Anthony Trollope,English,4.04,16070,1171,Oxford University Press,2006.0,418.0,Paperback,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Historical Fiction', 'Literature', 'British Literature', 'Novels', 'Audiobook', 'Literary Fiction']",https://www.goodreads.com/book/show/125321.Barchester_Towers
The General in His Labyrinth,Gabriel García Márquez,English,3.69,21717,1276,Everyman's Library,2004.0,248.0,Hardcover,"['Fiction', 'Historical Fiction', 'Classics', 'Magical Realism', 'Literature', 'Novels', 'Spanish Literature', 'Latin American', 'Latin American Literature', 'Historical']",https://www.goodreads.com/book/show/23884.The_General_in_His_Labyrinth
The Dead Girls' Dance,Rachel Caine,English,4.04,57492,2065,NAL Jam,2007.0,248.0,Mass Market Paperback,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Romance', 'Supernatural', 'Fiction', 'Paranormal Romance', 'Teen']",https://www.goodreads.com/book/show/261122.The_Dead_Girls_Dance
Timeless,Alexandra Monir,English,3.84,10210,1244,Delacorte Press,2011.0,280.0,Hardcover,"['Time Travel', 'Young Adult', 'Fantasy', 'Romance', 'Historical Fiction', 'Paranormal', 'Science Fiction', 'Historical', 'Fiction', 'Paranormal Romance']",https://www.goodreads.com/book/show/8100422-timeless
Broken Point,Donna K. Childree,English,3.87,77,13,Milo Nerak Press,2013.0,236.0,Paperback,['Young Adult'],https://www.goodreads.com/book/show/17792558-broken-point
The Man Who Was Thursday: A Nightmare,G.K. Chesterton,English,3.82,38257,3846,Modern Library,2001.0,182.0,Paperback,"['Fiction', 'Classics', 'Mystery', 'Fantasy', 'Philosophy', 'Literature', 'Novels', 'Thriller', 'British Literature', 'Christian']",https://www.goodreads.com/book/show/184419.The_Man_Who_Was_Thursday
The Stranger,Harlan Coben,English,3.89,84831,6428,Dutton,2015.0,386.0,Hardcover,"['Mystery', 'Thriller', 'Fiction', 'Mystery Thriller', 'Suspense', 'Crime', 'Audiobook', 'Adult', 'Contemporary', 'Adult Fiction']",https://www.goodreads.com/book/show/22571540-the-stranger
The Last Jew: A Novel of The Spanish Inquisition,Noah Gordon,English,4.14,8838,473,St. Martin's Griffin,2000.0,348.0,Paperback,"['Historical Fiction', 'Fiction', 'Historical', 'Spain', 'Jewish', 'Novels', 'Judaism', 'Religion', '15th Century', 'Historical Romance']",https://www.goodreads.com/book/show/4696.The_Last_Jew
Into the Shadow,Christina Dodd,English,4.2,7465,223,Penguin Group USA Inc,2008.0,390.0,Mass Market Paperback,"['Paranormal Romance', 'Paranormal', 'Romance', 'Fantasy', 'Shapeshifters', 'Adult', 'Contemporary', 'Fiction', 'Urban Fantasy', 'Supernatural']",https://www.goodreads.com/book/show/2440645.Into_the_Shadow
The Family of Pascual Duarte,Camilo José Cela,English,3.74,12682,978,Dalkey Archive Press,2004.0,166.0,Paperback,"['Fiction', 'Spanish Literature', 'Classics', 'Spain', 'Novels', 'Literature', 'Nobel Prize', '20th Century', 'School', 'Drama']",https://www.goodreads.com/book/show/71549.The_Family_of_Pascual_Duarte
If Nobody Speaks Of Remarkable Things,Jon McGregor,English,3.89,9789,1006,Mariner Books,2003.0,275.0,Paperback,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'British Literature', 'Poetry', 'Mystery', 'Unfinished', 'Adult', 'Literature']",https://www.goodreads.com/book/show/103345.If_Nobody_Speaks_Of_Remarkable_Things
Naked Heat,Richard Castle,English,3.78,24694,1953,Hyperion,2010.0,288.0,Hardcover,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Romance', 'Mystery Thriller', 'Adult', 'Detective', 'Suspense', 'Audiobook']",https://www.goodreads.com/book/show/7776678-naked-heat
